SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),2223 S 6th St #2221,Milwaukee,WI,53215,154900,,,Milwaukee,2596,3920,1906,10,60,,Active,,,http://www.redfin.com/WI/Milwaukee/2223-S-6th-St-53215/unit-2221/home/168649569,METROMLS,1653573,N,Y,43.0041328,-87.9189318
MLS Listing,,Multi-Family (2-4 Unit),3270 S 11th St,Milwaukee,WI,53215,184900,5,2,Milwaukee,2162,4791,1926,10,86,,Active,,,http://www.redfin.com/WI/Milwaukee/3270-S-11th-St-53215/home/90377817,METROMLS,1653555,N,Y,42.9849547,-87.9261454
MLS Listing,,Single Family Residential,7061 N 42nd St,Milwaukee,WI,53209,159900,3,1,Milwaukee,1532,4791,1964,10,104,,Active,,,http://www.redfin.com/WI/Milwaukee/7061-N-42nd-St-53209/home/90195897,METROMLS,1653550,N,Y,43.1462666,-87.9646063
MLS Listing,,Single Family Residential,3467 S 14th St,Milwaukee,WI,53215,154900,4,2,Milwaukee,1721,4356,1927,10,90,,Active,,,http://www.redfin.com/WI/Milwaukee/3467-S-14th-St-53215/home/57852004,METROMLS,1653532,N,Y,42.981394,-87.9306749
MLS Listing,,Single Family Residential,4549 W Sumac Pl,Milwaukee,WI,53219,134900,2,1,Milwaukee,720,4791,1949,10,187,,Active,August-25-2019 11:30 AM,August-25-2019 01:00 PM,http://www.redfin.com/WI/Milwaukee/4549-W-Sumac-Pl-53219/home/90372891,METROMLS,1653511,N,Y,42.9984853,-87.9717052
MLS Listing,,Multi-Family (5+ Unit),2501 S 44th St #2505,Milwaukee,WI,53219,435000,,,Milwaukee,,9147,1960,10,,,Active,,,http://www.redfin.com/WI/Milwaukee/2501-S-44th-St-53219/unit-2505/home/58051920,METROMLS,1653505,N,Y,42.9987555,-87.9687395
MLS Listing,,Single Family Residential,1327 S 14th St,Milwaukee,WI,53204,49900,5,1,Milwaukee,1779,1742,1911,10,28,,Active,,,http://www.redfin.com/WI/Milwaukee/1327-S-14th-St-53204/home/57639561,METROMLS,1653497,N,Y,43.0174478,-87.9294949
MLS Listing,,Single Family Residential,6908 W Tallmadge Pl,Milwaukee,WI,53218,84900,2,1,Milwaukee,753,5227,1954,10,113,,Active,,,http://www.redfin.com/WI/Milwaukee/6908-W-Tallmadge-Pl-53218/home/57702020,METROMLS,1653480,N,Y,43.113288,-87.9977185
MLS Listing,,Single Family Residential,6526 N 54th St,Milwaukee,WI,53223,120000,3,1.5,Milwaukee,1056,6098,1961,10,114,,Active,,,http://www.redfin.com/WI/Milwaukee/6526-N-54th-St-53223/home/90195919,METROMLS,1653453,N,Y,43.1364378,-87.9792047
MLS Listing,,Single Family Residential,1735 N 55th St,Milwaukee,WI,53208,169900,4,2,Milwaukee,1391,6534,1921,10,122,,Active,,,http://www.redfin.com/WI/Milwaukee/1735-N-55th-St-53208/home/57646318,METROMLS,1653440,N,Y,43.0537907,-87.9822271
MLS Listing,,Single Family Residential,4219 N 22nd St,Milwaukee,WI,53209,49900,2,1.5,Milwaukee,1099,6098,1946,10,45,,Active,,,http://www.redfin.com/WI/Milwaukee/4219-N-22nd-St-53209/home/90351796,METROMLS,1653433,N,Y,43.0946466,-87.9395885
MLS Listing,,Single Family Residential,2030 W Bolivar Ave,Milwaukee,WI,53221,225000,3,2,Milwaukee,1224,6969,1963,10,184,,Active,,,http://www.redfin.com/WI/Milwaukee/2030-W-Bolivar-Ave-53221/home/90248231,METROMLS,1653435,N,Y,42.966863,-87.9399714
MLS Listing,,Condo/Co-op,2555 N Lake Dr #5,Milwaukee,WI,53211,214900,2,1.5,Milwaukee,1090,,1982,10,197,280,Active,,,http://www.redfin.com/WI/Milwaukee/2555-N-Lake-Dr-53211/unit-5/home/58024205,METROMLS,1653421,N,Y,43.0645989,-87.8765465
MLS Listing,,Single Family Residential,3901 S 85th St,Greenfield,WI,53228,324900,3,2.5,Milwaukee,2019,13939,2002,10,161,,Active,,,http://www.redfin.com/WI/Greenfield/3901-S-85th-St-53228/home/57743068,METROMLS,1653423,N,Y,42.973388,-88.0194356
MLS Listing,,Single Family Residential,9825 W Sarasota Pl,Milwaukee,WI,53222,159900,3,1.5,Milwaukee,1712,4791,1960,10,93,,Active,,,http://www.redfin.com/WI/Milwaukee/9825-W-Sarasota-Pl-53222/home/90352622,METROMLS,1653409,N,Y,43.090407,-88.0361955
MLS Listing,,Condo/Co-op,606 W Wisconsin Ave #601,Milwaukee,WI,53203,245000,2,2,Milwaukee,1638,,1929,10,150,564,Active,August-25-2019 12:30 PM,August-25-2019 02:00 PM,http://www.redfin.com/WI/Milwaukee/606-W-Wisconsin-Ave-53203/unit-601/home/90323672,METROMLS,1653403,N,Y,43.0391283,-87.9192844
MLS Listing,,Single Family Residential,3348 S Illinois Ave,Milwaukee,WI,53207,72500,3,1,Milwaukee,1134,3049,1924,10,64,,Active,,,http://www.redfin.com/WI/Milwaukee/3348-S-Illinois-Ave-53207/home/90244730,METROMLS,1653399,N,Y,42.9833681,-87.8746721
MLS Listing,,Multi-Family (2-4 Unit),3285 S Delaware Ave,Milwaukee,WI,53207,249999,4,2,Milwaukee,1932,3484,1900,10,129,,Active,,,http://www.redfin.com/WI/Milwaukee/3285-S-Delaware-Ave-53207/home/90245049,METROMLS,1653387,N,Y,42.9847959,-87.8774619
MLS Listing,,Multi-Family (2-4 Unit),1430-1434 E Russell Ave,Milwaukee,WI,53207,579900,,,Milwaukee,3000,5227,1990,10,193,,Active,,,http://www.redfin.com/WI/Milwaukee/1430-E-Russell-Ave-53207/unit-1434/home/58066041,METROMLS,1652768,N,Y,42.9987549,-87.890789
MLS Listing,,Single Family Residential,5473 N 12th St,Milwaukee,WI,53209,160000,4,2.5,Milwaukee,1315,6534,1952,10,122,,Active,,,http://www.redfin.com/WI/Milwaukee/5473-N-12th-St-53209/home/90348134,METROMLS,1651053,N,Y,43.1169683,-87.9256092
MLS Listing,,Multi-Family (2-4 Unit),2603 N 37th St #2605,Milwaukee,WI,53210,38000,6,2,Milwaukee,2440,3049,1912,11,16,,Active,,,http://www.redfin.com/WI/Milwaukee/2603-N-37th-St-53210/unit-2605/home/90362511,METROMLS,1653381,N,Y,43.0662075,-87.9600904
MLS Listing,,Single Family Residential,2514 W Ramsey Ave,Milwaukee,WI,53221,159900,2,1,Milwaukee,960,10890,1953,11,167,,Active,,,http://www.redfin.com/WI/Milwaukee/2514-W-Ramsey-Ave-53221/home/90381949,METROMLS,1653359,N,Y,42.9378942,-87.9472279
MLS Listing,,Single Family Residential,3807 N 54th Blvd,Milwaukee,WI,53216,124900,3,1,Milwaukee,1701,4791,1947,12,73,,Active,,,http://www.redfin.com/WI/Milwaukee/3807-N-54th-Blvd-53216/home/57696372,METROMLS,1653324,N,Y,43.0864824,-87.9811942
MLS Listing,,Single Family Residential,8367 N 67th St,Brown Deer,WI,53223,199500,3,1.5,Milwaukee,2110,14810,1963,12,95,,Active,,,http://www.redfin.com/WI/Brown-Deer/8367-N-67th-St-53223/home/90254710,METROMLS,1653309,N,Y,43.1698681,-87.993129
MLS Listing,,Multi-Family (2-4 Unit),3656 S 60th St,Milwaukee,WI,53220,249900,5,3,Milwaukee,2447,6534,1994,12,102,,Active,,,http://www.redfin.com/WI/Milwaukee/3656-S-60th-St-53220/home/90379544,METROMLS,1653303,N,Y,42.9780189,-87.9876294
MLS Listing,,Multi-Family (2-4 Unit),1114 W Keefe Ave,Milwaukee,WI,53206,36000,4,2,Milwaukee,1728,3920,1908,12,21,,Active,,,http://www.redfin.com/WI/Milwaukee/1114-W-Keefe-Ave-53206/home/90355622,METROMLS,1653289,N,Y,43.0818721,-87.9253414
MLS Listing,,Condo/Co-op,1108 N Milwaukee St #242,Milwaukee,WI,53202,185000,2,2,Milwaukee,975,,1983,12,190,250,Active,,,http://www.redfin.com/WI/Milwaukee/1108-N-Milwaukee-St-53202/unit-242/home/58027534,METROMLS,1653276,N,Y,43.045163,-87.9064666
MLS Listing,,Single Family Residential,7702 W Lorraine Pl,Milwaukee,WI,53222,139900,3,1.5,Milwaukee,1134,5227,1924,12,123,,Active,,,http://www.redfin.com/WI/Milwaukee/7702-W-Lorraine-Pl-53222/home/90357985,METROMLS,1653269,N,Y,43.0691483,-88.008961
MLS Listing,,Single Family Residential,3012 W Rochelle Ave,Glendale,WI,53209,250000,3,2,Milwaukee,1972,10018,1956,12,127,,Active,,,http://www.redfin.com/WI/Glendale/3012-W-Rochelle-Ave-53209/home/90259893,METROMLS,1652187,N,Y,43.145021,-87.9499074
MLS Listing,,Single Family Residential,332 E Dover St,Milwaukee,WI,53207,274000,3,1.5,Milwaukee,1593,3484,1925,13,172,,Active,,,http://www.redfin.com/WI/Milwaukee/332-E-Dover-St-53207/home/90237349,METROMLS,1653226,N,Y,42.9961864,-87.9060116
MLS Listing,,Single Family Residential,8004 W Oklahoma Ave,West Allis,WI,53219,129900,2,1,Milwaukee,1130,8276,1939,13,115,,Active,,,http://www.redfin.com/WI/West-Allis/8004-W-Oklahoma-Ave-53219/home/90277706,METROMLS,1653200,N,Y,42.9885781,-88.0129751
MLS Listing,,Multi-Family (2-4 Unit),6214 W Medford Ave,Milwaukee,WI,53218,130380,6,2,Milwaukee,1856,4791,1954,13,70,,Active,,,http://www.redfin.com/WI/Milwaukee/6214-W-Medford-Ave-53218/home/90205048,METROMLS,1653191,N,Y,43.0991662,-87.989408
MLS Listing,,Single Family Residential,3908 N 75th St,Milwaukee,WI,53216,109900,3,1,Milwaukee,1078,4791,1941,13,102,,Active,,,http://www.redfin.com/WI/Milwaukee/3908-N-75th-St-53216/home/57756128,METROMLS,1653192,N,Y,43.0883443,-88.0056643
MLS Listing,,Single Family Residential,5853 N 35th St,Milwaukee,WI,53209,105900,3,1,Milwaukee,928,5662,1949,13,114,,Active,,,http://www.redfin.com/WI/Milwaukee/5853-N-35th-St-53209/home/90198010,METROMLS,1653182,N,Y,43.1240339,-87.9564345
MLS Listing,,Single Family Residential,1627 W Wilbur Ave,Milwaukee,WI,53221,209900,3,2,Milwaukee,1900,4791,1951,13,110,,Active,,,http://www.redfin.com/WI/Milwaukee/1627-W-Wilbur-Ave-53221/home/58008331,METROMLS,1653168,N,Y,42.977325,-87.9349147
MLS Listing,,Multi-Family (2-4 Unit),5433 W Capitol,Milwaukee,WI,53216,144900,5,2,Milwaukee,2248,4791,1924,13,64,,Active,,,http://www.redfin.com/WI/Milwaukee/5433-W-Capitol-Dr-53216/home/58062928,METROMLS,1653157,N,Y,43.0896751,-87.981768
MLS Listing,,Multi-Family (2-4 Unit),2440-2442 W State St,Milwaukee,WI,53233,48900,,,Milwaukee,,7840,1901,13,,,Active,,,http://www.redfin.com/WI/Milwaukee/2440-W-State-St-53233/home/90366834,METROMLS,1653158,N,Y,43.0434918,-87.9441036
MLS Listing,,Single Family Residential,2206 W Ruby Ave,Milwaukee,WI,53209,125000,3,1,Milwaukee,860,5227,1926,13,145,,Active,,,http://www.redfin.com/WI/Milwaukee/2206-W-Ruby-Ave-53209/home/90206424,METROMLS,1653134,N,Y,43.0990436,-87.9397417
MLS Listing,,Single Family Residential,3000 N 79th St,Milwaukee,WI,53222,169900,3,2.5,Milwaukee,1916,5227,1950,13,89,,Active,,,http://www.redfin.com/WI/Milwaukee/3000-N-79th-St-53222/home/57741182,METROMLS,1653099,N,Y,43.0736227,-88.0108341
MLS Listing,,Condo/Co-op,1619 N Farwell Ave #206,Milwaukee,WI,53202,250000,2,2,Milwaukee,1331,,2004,13,188,325,Active,,,http://www.redfin.com/WI/Milwaukee/1619-N-Farwell-Ave-53202/unit-206/home/103757262,METROMLS,1653077,N,Y,43.0518557,-87.8938468
MLS Listing,,Single Family Residential,2211 W Howard Ave,Milwaukee,WI,53221,149900,3,1,Wilson Park Heights,1614,6098,1953,13,93,,Active,,,http://www.redfin.com/WI/Milwaukee/2211-W-Howard-Ave-53221/home/90380450,METROMLS,1653079,N,Y,42.9736347,-87.9428576
MLS Listing,,Single Family Residential,2510 W College Ave,Milwaukee,WI,53221,143000,3,1,Milwaukee,1160,5662,1947,13,123,,Active,,,http://www.redfin.com/WI/Milwaukee/2510-W-College-Ave-53221/home/90251986,METROMLS,1653072,N,Y,42.9311624,-87.9470168
MLS Listing,,Single Family Residential,5605 W Cold Spring Rd,Greenfield,WI,53220,235000,3,1.5,Milwaukee,1401,10890,1970,13,168,,Active,,,http://www.redfin.com/WI/Greenfield/5605-W-Cold-Spring-Rd-53220/home/90263446,METROMLS,1653054,N,Y,42.9663781,-87.9851321
MLS Listing,,Condo/Co-op,11947 W Appleton Ave #19,Milwaukee,WI,53224,62900,1,1,Milwaukee,625,,1971,13,101,270,Active,,,http://www.redfin.com/WI/Milwaukee/11947-W-Appleton-Ave-53224/unit-19/home/90345111,METROMLS,1653038,N,Y,43.1359809,-88.0615395
MLS Listing,,Single Family Residential,2151 S 6th St,Milwaukee,WI,53215,83950,3,2,Milwaukee,1376,3484,1907,13,61,,Active,,,http://www.redfin.com/WI/Milwaukee/2151-S-6th-St-53215/home/90371538,METROMLS,1653022,N,Y,43.0053222,-87.9189818
MLS Listing,,Single Family Residential,4906 N 104th St,Milwaukee,WI,53225,144900,3,1.5,Milwaukee,1262,5662,1962,13,115,,Active,August-22-2019 05:00 PM,August-22-2019 06:30 PM,http://www.redfin.com/WI/Milwaukee/4906-N-104th-St-53225/home/58494660,METROMLS,1653013,N,Y,43.1070045,-88.0418297
MLS Listing,,Single Family Residential,2850 S 67th St,Milwaukee,WI,53219,169900,3,1.5,Milwaukee,1019,6534,1956,14,167,,Active,,,http://www.redfin.com/WI/Milwaukee/2850-S-67th-St-53219/home/58003281,METROMLS,1652988,N,Y,42.9926859,-87.9961374
MLS Listing,,Multi-Family (2-4 Unit),1121 S 29th St #1123,Milwaukee,WI,53215,129900,6,2,Milwaukee,2682,4356,1911,14,48,,Active,,,http://www.redfin.com/WI/Milwaukee/1121-S-29th-St-53215/unit-1123/home/131867638,METROMLS,1652977,N,Y,43.019611,-87.950621
MLS Listing,,Single Family Residential,755 N 25th St,Milwaukee,WI,53233,24500,6,1,Milwaukee,2306,3920,1907,14,11,,Active,,,http://www.redfin.com/WI/Milwaukee/755-N-25th-St-53233/home/90366745,METROMLS,1652964,N,Y,43.0399755,-87.945179
MLS Listing,,Single Family Residential,5015 N 25th St,Milwaukee,WI,53209,14900,2,1,Milwaukee,600,6098,1925,14,25,,Active,,,http://www.redfin.com/WI/Milwaukee/5015-N-25th-St-53209/home/57761509,METROMLS,1652950,N,Y,43.108764,-87.944417
MLS Listing,,Condo/Co-op,1409 N Prospect Ave #404,Milwaukee,WI,53202,124900,1,1,Milwaukee,580,,1963,14,215,374,Active,August-25-2019 12:00 PM,August-25-2019 01:30 PM,http://www.redfin.com/WI/Milwaukee/1409-N-Prospect-Ave-53202/unit-404/home/90365099,METROMLS,1652945,N,Y,43.0484187,-87.8955704
MLS Listing,,Single Family Residential,3739 S 15th Pl,Milwaukee,WI,53221,154900,3,1,Milwaukee,970,4791,1948,14,160,,Active,,,http://www.redfin.com/WI/Milwaukee/3739-S-15th-Pl-53221/home/90379148,METROMLS,1652943,N,Y,42.9765713,-87.9330306
MLS Listing,,Multi-Family (2-4 Unit),3700 W Burnham St,Milwaukee,WI,53215,119000,,,Milwaukee,3204,3484,1910,14,37,,Active,,,http://www.redfin.com/WI/Milwaukee/3700-W-Burnham-St-53215/home/90232602,METROMLS,1652941,N,Y,43.010497,-87.960561
MLS Listing,,Single Family Residential,10465 W Fairlane Ave,Milwaukee,WI,53224,205000,4,2,Milwaukee,1462,15681,1973,14,140,,Active,,,http://www.redfin.com/WI/Milwaukee/10465-W-Fairlane-Ave-53224/home/90193981,METROMLS,1652906,N,Y,43.1675468,-88.0426066
MLS Listing,,Single Family Residential,514 E Linus St,Milwaukee,WI,53207,279900,3,2,Milwaukee,1656,4791,1889,14,169,,Active,,,http://www.redfin.com/WI/Milwaukee/514-E-Linus-St-53207/home/57985448,METROMLS,1652891,N,Y,43.0019533,-87.9027732
MLS Listing,,Single Family Residential,8408 W Hadley St,Milwaukee,WI,53222,140000,2,1,Milwaukee,893,5227,1948,14,157,,Active,,,http://www.redfin.com/WI/Milwaukee/8408-W-Hadley-St-53222/home/90357690,METROMLS,1652882,N,Y,43.0699536,-88.0178301
MLS Listing,,Single Family Residential,6951 N Park Manor Dr,Milwaukee,WI,53224,205000,3,3,Milwaukee,1662,13068,1974,14,123,,Active,,,http://www.redfin.com/WI/Milwaukee/6951-N-Park-Manor-Dr-53224/home/90195215,METROMLS,1652855,N,Y,43.1442403,-88.0306914
MLS Listing,,Multi-Family (2-4 Unit),3882 N 19th St,Milwaukee,WI,53206,99900,4,2,Milwaukee,1900,5662,1926,14,53,,Active,,,http://www.redfin.com/WI/Milwaukee/3882-N-19th-St-53206/home/90354542,METROMLS,1652848,N,Y,43.087728,-87.934124
MLS Listing,,Multi-Family (2-4 Unit),2717 N Hackett Ave,Milwaukee,WI,53211,250000,4,4,Milwaukee,2000,4791,1895,14,125,,Active,,,http://www.redfin.com/WI/Milwaukee/2717-N-Hackett-Ave-53211/home/90222203,METROMLS,1652778,N,Y,43.067731,-87.87723
MLS Listing,,Single Family Residential,8136 N 38th St,Brown Deer,WI,53209,168000,3,2,Milwaukee,1576,14374,1958,14,107,,Active,,,http://www.redfin.com/WI/Brown-Deer/8136-N-38th-St-53209/home/58004673,METROMLS,1652838,N,Y,43.16574,-87.9585398
MLS Listing,,Multi-Family (2-4 Unit),2212 W Clarke St #2214,Milwaukee,WI,53206,39000,6,2,Milwaukee,2636,3484,1913,14,15,,Active,,,http://www.redfin.com/WI/Milwaukee/2212-W-Clarke-St-53206/unit-2214/home/58079343,METROMLS,1652837,N,Y,43.0662522,-87.9405193
MLS Listing,,Multi-Family (2-4 Unit),2156 N 29th St,Milwaukee,WI,53208,39000,4,2,Milwaukee,1863,7405,1895,14,21,,Active,,,http://www.redfin.com/WI/Milwaukee/2156-N-29th-St-53208/home/90225835,METROMLS,1652836,N,Y,43.0591273,-87.9496203
MLS Listing,,Single Family Residential,5627 S 25th St,Milwaukee,WI,53221,249000,3,1.5,Milwaukee,1794,8712,1990,14,139,,Active,,,http://www.redfin.com/WI/Milwaukee/5627-S-25th-St-53221/home/90382109,METROMLS,1652833,N,Y,42.9421021,-87.946737
MLS Listing,,Condo/Co-op,6143 W Howard Ave #15,Greenfield,WI,53220,74899,1,1,Milwaukee,629,,1975,14,119,190,Active,,,http://www.redfin.com/WI/Greenfield/6143-W-Howard-Ave-53220/unit-15/home/90292944,METROMLS,1652822,N,Y,42.9729491,-87.9906851
MLS Listing,,Single Family Residential,10044 W Bungalow Pkwy,West Allis,WI,53214,230000,5,2.5,Milwaukee,1544,20037,1924,14,149,,Active,,,http://www.redfin.com/WI/West-Allis/10044-W-Bungalow-Pkwy-53214/home/90335182,METROMLS,1652820,N,Y,43.024762,-88.0384405
MLS Listing,,Single Family Residential,2115 E Holt Ave,Milwaukee,WI,53207,287900,3,2.5,Milwaukee,1824,4356,2019,14,158,,Active,,,http://www.redfin.com/WI/Milwaukee/2115-E-Holt-Ave-53207/home/166838366,METROMLS,1652819,N,Y,42.9825258,-87.8829741
MLS Listing,,Single Family Residential,2913 S Delaware Ave,Milwaukee,WI,53207,299900,3,3,Milwaukee,1520,3484,1890,14,197,,Active,,,http://www.redfin.com/WI/Milwaukee/2913-S-Delaware-Ave-53207/home/90238535,METROMLS,1652799,N,Y,42.9909665,-87.8827797
MLS Listing,,Single Family Residential,8921 W Verona Ct,Milwaukee,WI,53227,179900,3,1,Milwaukee,1128,7840,1959,14,159,,Active,,,http://www.redfin.com/WI/Milwaukee/8921-W-Verona-Ct-53227/home/90241285,METROMLS,1652791,N,Y,42.9817082,-88.0246434
MLS Listing,,Multi-Family (2-4 Unit),4636-38 W Howard Ave,Milwaukee,WI,53220,224300,6,2,Milwaukee,1728,6534,1954,15,130,,Active,,,http://www.redfin.com/WI/Milwaukee/4636-W-Howard-Ave-53220/home/90246377,METROMLS,1652736,N,Y,42.9743251,-87.9729694
MLS Listing,,Condo/Co-op,1409 N Prospect Ave #302,Milwaukee,WI,53202,134900,1,1,Milwaukee,680,,1963,15,198,384,Active,,,http://www.redfin.com/WI/Milwaukee/1409-N-Prospect-Ave-53202/unit-302/home/90365104,METROMLS,1652729,N,Y,43.0484187,-87.8955704
MLS Listing,,Multi-Family (2-4 Unit),2533 N 49th St #2535,Milwaukee,WI,53210,79900,4,2,Milwaukee,2754,5227,1922,15,29,,Active,,,http://www.redfin.com/WI/Milwaukee/2533-N-49th-St-53210/unit-2535/home/146374052,METROMLS,1652724,N,Y,43.0650569,-87.9751354
MLS Listing,,Condo/Co-op,1919 N Summit Ave Unit 4A,Milwaukee,WI,53202,199900,2,1.5,Milwaukee,1026,,1965,15,195,286,Active,,,http://www.redfin.com/WI/Milwaukee/1919-N-Summit-Ave-53202/unit-4A/home/58021164,METROMLS,1652710,N,Y,43.0545606,-87.8880156
MLS Listing,,Condo/Co-op,418 N 3rd St Unit 230/330,Milwaukee,WI,53203,429900,3,3,Milwaukee,2330,,1894,15,185,387,Active,,,http://www.redfin.com/WI/Milwaukee/418-N-3rd-St-53203/unit-230/home/90382848,METROMLS,1652694,N,Y,43.0351735,-87.9141708
MLS Listing,,Single Family Residential,228 E Rosedale Ave,Milwaukee,WI,53207,219900,3,1,Milwaukee,1162,5227,1923,15,189,,Active,,,http://www.redfin.com/WI/Milwaukee/228-E-Rosedale-Ave-53207/home/90239052,METROMLS,1652663,N,Y,42.9953946,-87.9072076
MLS Listing,,Single Family Residential,3423 N 49th St,Milwaukee,WI,53216,159900,3,1.5,Milwaukee,1804,4791,1930,15,89,,Active,,,http://www.redfin.com/WI/Milwaukee/3423-N-49th-St-53216/home/90356743,METROMLS,1652652,N,Y,43.0817511,-87.9750342
MLS Listing,,Multi-Family (2-4 Unit),4021 N 12th St #4023,Milwaukee,WI,53209,69900,4,2,Milwaukee,3006,5227,1927,15,23,,Active,,,http://www.redfin.com/WI/Milwaukee/4021-N-12th-St-53209/unit-4023/home/147241706,METROMLS,1652650,N,Y,43.089978,-87.926183
MLS Listing,,Single Family Residential,2531 E Newberry Blvd,Milwaukee,WI,53211,449000,4,1.5,Milwaukee,2243,5227,1925,15,200,,Active,,,http://www.redfin.com/WI/Milwaukee/2531-E-Newberry-Blvd-53211/home/57764816,METROMLS,1652606,N,Y,43.0689401,-87.8783053
MLS Listing,,Single Family Residential,609 N 67th,Wauwatosa,WI,53213,589900,3,3.5,Milwaukee,3000,11325,1923,15,197,,Active,,,http://www.redfin.com/WI/Wauwatosa/609-N-67th-St-53213/home/90273671,METROMLS,1652597,N,Y,43.0379355,-87.9960549
MLS Listing,,Single Family Residential,308 W College Ave,Milwaukee,WI,53207,169900,3,2,Milwaukee,1112,6098,1967,15,153,,Active,,,http://www.redfin.com/WI/Milwaukee/308-W-College-Ave-53207/home/90382223,METROMLS,1652583,N,Y,42.9304764,-87.9152655
MLS Listing,,Multi-Family (2-4 Unit),3026 S 14th St,Milwaukee,WI,53215,155000,4,2,Milwaukee,1912,7840,1922,15,81,,Active,,,http://www.redfin.com/WI/Milwaukee/3026-S-14th-St-53215/home/90375455,METROMLS,1652573,N,Y,42.989483,-87.929753
MLS Listing,,Single Family Residential,1541 N 48th St,Milwaukee,WI,53208,199900,3,1.5,Washington Heights,1567,4791,1909,15,128,,Active,,,http://www.redfin.com/WI/Milwaukee/1541-N-48th-St-53208/home/90228635,METROMLS,1652565,N,Y,43.05114,-87.9738098
MLS Listing,,Condo/Co-op,9123 N 85th St Unit B-2,Milwaukee,WI,53224,45000,2,1,Milwaukee,920,,1979,16,49,160,Active,,,http://www.redfin.com/WI/Milwaukee/9123-N-85th-St-53224/unit-B-2/home/58019108,METROMLS,1652560,N,Y,43.183494,-88.015996
MLS Listing,,Single Family Residential,1020 S 56th St,West Allis,WI,53214,129900,3,1,Cent Impr Co,1122,5227,1918,16,116,,Active,,,http://www.redfin.com/WI/West-Allis/1020-S-56th-St-53214/home/57923278,METROMLS,1652553,N,Y,43.0203862,-87.9827627
MLS Listing,,Condo/Co-op,1300 N Prospect Ave #114,Milwaukee,WI,53202,299900,2,1,Milwaukee,1091,,1998,16,275,313,Active,,,http://www.redfin.com/WI/Milwaukee/1300-N-Prospect-Ave-53202/unit-114/home/90340978,METROMLS,1652541,N,Y,43.047044,-87.8954508
MLS Listing,,Multi-Family (2-4 Unit),3059 N Newhall St #3061,Milwaukee,WI,53211,319900,5,3,Milwaukee,3381,3920,1910,16,95,,Active,,,http://www.redfin.com/WI/Milwaukee/3059-N-Newhall-St-53211/unit-3061/home/168422213,METROMLS,1652527,N,Y,43.0741796,-87.8905066
MLS Listing,,Single Family Residential,2558 S Howell Ave,Milwaukee,WI,53207,269900,5,1,Milwaukee,1726,4356,1929,16,156,,Active,,,http://www.redfin.com/WI/Milwaukee/2558-S-Howell-Ave-53207/home/90237726,METROMLS,1652522,N,Y,42.9976214,-87.9045745
MLS Listing,,Single Family Residential,3454 N 90th,Milwaukee,WI,53222,179999,3,2.5,Milwaukee,1394,6098,1951,16,129,,Active,,,http://www.redfin.com/WI/Milwaukee/3454-N-90th-St-53222/home/90357435,METROMLS,1652517,N,Y,43.0817855,-88.0248632
MLS Listing,,Single Family Residential,3722 S 52nd St,Milwaukee,WI,53220,165000,3,1,Milwaukee,1212,5227,1958,16,136,,Active,,,http://www.redfin.com/WI/Milwaukee/3722-S-52nd-St-53220/home/90246121,METROMLS,1652507,N,Y,42.9769754,-87.9790517
MLS Listing,,Condo/Co-op,7733 W Sheridan Ave Unit C,Milwaukee,WI,53218,31000,2,1.5,Milwaukee,1000,,1971,16,31,225,Active,,,http://www.redfin.com/WI/Milwaukee/7733-W-Sheridan-Ave-53218/unit-C/home/90200082,METROMLS,1652497,N,Y,43.118687,-88.009501
MLS Listing,,Single Family Residential,7931 W Burdick Ave,Milwaukee,WI,53219,214000,4,2,Milwaukee,1489,6969,1957,16,144,,Active,,,http://www.redfin.com/WI/Milwaukee/7931-W-Burdick-Ave-53219/home/90319679,METROMLS,1652476,N,Y,42.9852659,-88.0124398
MLS Listing,,Multi-Family (2-4 Unit),3048 S 39th St,Milwaukee,WI,53215,174900,3,2,Milwaukee,1582,4791,1946,16,111,,Active,,,http://www.redfin.com/WI/Milwaukee/3048-S-39th-St-53215/home/90375529,METROMLS,1652469,N,Y,42.9892152,-87.9626735
MLS Listing,,Single Family Residential,537 N Story Park,Milwaukee,WI,53208,269900,4,1.5,Milwaukee,2004,6969,1920,16,135,,Active,,,http://www.redfin.com/WI/Milwaukee/537-N-Story-Pkwy-53208/home/90230243,METROMLS,1652443,N,Y,43.0376948,-87.9726236
MLS Listing,,Condo/Co-op,239 E Chicago #203,Milwaukee,WI,53202,457000,2,2,Milwaukee,1450,,1915,16,315,261,Active,,,http://www.redfin.com/WI/Milwaukee/239-E-Chicago-St-53202/unit-203/home/112998886,METROMLS,1652414,N,Y,43.03223,-87.907966
