SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,1401 Wilbert Hill Ct,Green Bay,WI,54313,289900,3,2.1,Brown,1962,12196,2000,35,148,,Active,,,http://www.redfin.com/WI/Green-Bay/1401-Wilbert-Hill-Ct-54313/home/57621051,RANW,50207297,N,Y,44.590425,-88.080702
MLS Listing,,Single Family Residential,612 E St Joseph St,Green Bay,WI,54301,204900,3,2,Brown,2062,10018,1969,35,99,,Active,,,http://www.redfin.com/WI/Green-Bay/612-E-St-Joseph-St-54301/home/90156962,RANW,50207294,N,Y,44.481086,-88.010524
MLS Listing,,Single Family Residential,2415 Wildwood Dr,Green Bay,WI,54302,239900,4,2.1,Indian Springs,2297,20037,1989,35,104,,Active,,,http://www.redfin.com/WI/Green-Bay/2415-Wildwood-Dr-54302/home/81562991,RANW,50207287,N,Y,44.4969115,-87.9620612
MLS Listing,,Single Family Residential,831 Howard St,Green Bay,WI,54303,119900,3,1,Brown,1560,5472,1923,35,77,,Active,,,http://www.redfin.com/WI/Green-Bay/831-Howard-St-54303/home/57731856,RANW,50207305,N,Y,44.5171797,-88.0287997
MLS Listing,,Single Family Residential,143 Garfield St,Green Bay,WI,54303,129900,4,1.1,Brown,1452,9075,1900,35,89,,Active,,,http://www.redfin.com/WI/Green-Bay/143-Garfield-St-54303/home/62679232,RANW,50207301,N,Y,44.5211971,-88.0399194
MLS Listing,,Townhouse,1016 Moraine Way #2,Green Bay,WI,54303,132000,2,1.1,Brown,1276,,1979,35,103,145,Active,,,http://www.redfin.com/WI/Green-Bay/1016-Moraine-Way-54303/unit-2/home/90181647,RANW,50207303,N,Y,44.5390495,-88.048882
MLS Listing,,Single Family Residential,579 Edgewood Dr,Green Bay,WI,54302,239900,3,2.1,Brown,2974,14810,1965,35,81,,Active,,,http://www.redfin.com/WI/Green-Bay/579-Edgewood-Dr-54302/home/90151394,RANW,50207299,N,Y,44.4902262,-87.9577168
MLS Listing,,Single Family Residential,2777 Dewey Decker Dr,Green Bay,WI,54313,289900,3,3,Brown,3288,13503,1996,36,88,,Active,,,http://www.redfin.com/WI/Green-Bay/2777-Dewey-Decker-Dr-54313/home/57680280,RANW,50207279,N,Y,44.550922,-88.091486
MLS Listing,,Condo/Co-op,3861 Meunier Ln,Green Bay,WI,54311,299900,2,2,Brown,1550,,2019,36,193,100,Active,,,http://www.redfin.com/WI/Green-Bay/3861-Meunier-Ln-54311/unit-1/home/57873451,RANW,50207274,N,Y,44.5827714,-87.8865894
MLS Listing,,Single Family Residential,2362 Dew Ln,Green Bay,WI,54313,189900,4,2,Brown,2046,10366,1971,36,93,,Active,,,http://www.redfin.com/WI/Green-Bay/2362-Dew-Ln-54313/home/57683570,RANW,50207270,N,Y,44.499033,-88.100657
MLS Listing,,Vacant Land,Leona St,Green Bay,WI,54313,49900,,,Brown,,143748,,36,,,Active,,,http://www.redfin.com/WI/Green-Bay/Leona-Dr-54313/home/167626095,RANW,50207262,N,Y,44.47351958,-87.99039987
MLS Listing,,Single Family Residential,1230 Thomas St,Green Bay,WI,54303,114900,2,1,Brown,754,7405,1936,36,152,,Active,,,http://www.redfin.com/WI/Green-Bay/1230-Thomas-St-54303/home/57812431,RANW,50207263,N,Y,44.5380864,-88.0359074
MLS Listing,,Single Family Residential,3157 Nicolet Dr,Green Bay,WI,54311,379000,3,2,Brown,1770,18381,1948,36,214,,Active,,,http://www.redfin.com/WI/Green-Bay/3157-Nicolet-Dr-54311/home/90152895,RANW,50207249,N,Y,44.5590845,-87.9083109
MLS Listing,,Single Family Residential,519 Spring St,Green Bay,WI,54301,209900,4,3,Brown,2636,5662,1900,36,80,,Active,August-25-2019 11:00 AM,August-25-2019 01:30 PM,http://www.redfin.com/WI/Green-Bay/519-Spring-St-54301/home/57801706,RANW,50207213,N,Y,44.5042773,-88.0168362
MLS Listing,,Single Family Residential,1241 Langlade Ave,Green Bay,WI,54304,159900,5,2,Brown,2000,5662,1955,36,80,,Active,,,http://www.redfin.com/WI/Green-Bay/1241-Langlade-Ave-54304/home/90176915,RANW,50207240,N,Y,44.509405,-88.0561927
MLS Listing,,Single Family Residential,810 Maryann Ln,Green Bay,WI,54313,234900,3,2,Meadow Brook Estates,2234,12153,1985,36,105,,Active,,,http://www.redfin.com/WI/Green-Bay/810-Maryann-Ln-54313/home/90172821,RANW,50207251,N,Y,44.563121,-88.09124
MLS Listing,,Single Family Residential,1619 11th Ave,Green Bay,WI,54304,109900,2,1,Brown,1121,5662,1955,36,98,,Active,,,http://www.redfin.com/WI/Green-Bay/1619-11th-Ave-54304/home/57733202,RANW,50207246,N,Y,44.5011106,-88.042441
MLS Listing,,Single Family Residential,142 Greene Ave,Green Bay,WI,54301,174900,3,1.2,Brown,2334,18730,1956,36,75,,Active,,,http://www.redfin.com/WI/Green-Bay/142-Greene-Ave-54301/home/57748868,RANW,50207238,N,Y,44.4722961,-88.0282258
MLS Listing,,Single Family Residential,804 13th Ave,Green Bay,WI,54304,131000,2,1,Brown,816,6098,1922,36,161,,Active,,,http://www.redfin.com/WI/Green-Bay/804-13th-Ave-54304/home/57680957,RANW,50207210,N,Y,44.5132895,-88.0379708
MLS Listing,,Single Family Residential,949 Rasmussen Pl,Green Bay,WI,54304,179900,5,1.1,Brown,1930,11761,1966,36,93,,Active,,,http://www.redfin.com/WI/Green-Bay/949-Rasmussen-Pl-54304/home/90168057,RANW,50207201,N,Y,44.492679,-88.066944
MLS Listing,,Single Family Residential,473 Stella Vista Dr,Green Bay,WI,54302,249900,3,3.1,Brown,2804,16988,1986,36,89,,Active,,,http://www.redfin.com/WI/Green-Bay/473-Stella-Vista-Dr-54302/home/90150773,RANW,50207225,N,Y,44.4927295,-87.9535826
MLS Listing,,Single Family Residential,1550 Sherwood Dr,Green Bay,WI,54313,179900,3,1.1,Brown,1628,10373,1975,36,111,,Active,,,http://www.redfin.com/WI/Green-Bay/1550-Sherwood-Dr-54313/home/102827942,RANW,50207205,N,Y,44.50062,-88.0936399
MLS Listing,,Single Family Residential,1049 Faversham Way,Green Bay,WI,54313,349900,4,3.1,Glen Kent Estates,2556,69696,2015,36,137,,Active,,,http://www.redfin.com/WI/Green-Bay/1049-Faversham-Way-54313/home/93368946,RANW,50207202,N,Y,44.5700311,-88.1176214
MLS Listing,,Single Family Residential,2790 Belle Plane Rd,Green Bay,WI,54313,212000,3,1.1,Brown,1518,43560,1973,36,140,,Active,,,http://www.redfin.com/WI/Green-Bay/2790-Belle-Plane-Rd-54313/home/90188507,RANW,50207196,N,Y,44.584,-88.091565
MLS Listing,,Single Family Residential,1250 Velsen Rd,Green Bay,WI,54313,299900,3,2,Woodale Estates,1753,23522,2019,37,171,,Active,,,http://www.redfin.com/WI/Howard/1250-Velsen-Rd-54313/home/160429125,RANW,50207178,N,Y,44.5727316,-88.09532
MLS Listing,,Single Family Residential,2640 Foxfire Dr,Green Bay,WI,54311,222900,3,1.1,Brown,1642,11761,1991,37,136,,Active,,,http://www.redfin.com/WI/Green-Bay/2640-Foxfire-Dr-54311/home/57836542,RANW,50207158,N,Y,44.456683,-87.951115
MLS Listing,,Single Family Residential,813 N Buchanan St,Green Bay,WI,54303,199900,3,2,Brown,2254,7840,1970,37,89,,Active,,,http://www.redfin.com/WI/Green-Bay/813-N-Buchanan-St-54303/home/90147203,RANW,50207167,N,Y,44.5321289,-88.0348948
MLS Listing,,Single Family Residential,2516 Ontario Rd,Green Bay,WI,54311,234900,3,2,Brown,1950,12632,2007,37,120,,Active,,,http://www.redfin.com/WI/Green-Bay/2516-Ontario-Rd-54311/home/57646955,RANW,50207127,N,Y,44.45479,-87.928181
